ROW;BASIS;BITVALUE;DET?
2;+;1;Y
10;X;1;Y
11;+;0;Y
30;X;1;Y
34;X;1;Y
37;+;0;Y
41;X;1;Y
49;X;1;Y
54;X;1;Y
61;+;0;Y
65;+;1;Y
77;X;0;Y
86;+;0;Y
99;X;1;Y
103;+;0;Y
119;X;0;Y
120;+;0;Y
127;X;1;Y
128;+;0;Y
144;+;0;Y
149;X;1;Y
158;X;1;Y
165;+;0;Y
188;+;0;Y
202;X;1;Y
216;X;1;Y
219;+;0;Y
243;X;1;Y
247;X;1;Y
249;+;0;Y
253;+;1;Y
280;+;0;Y
287;X;1;Y
296;+;0;Y
302;X;0;Y
316;X;0;Y
318;X;1;Y
334;+;0;Y
349;X;1;Y
360;+;0;Y
371;X;1;Y
