ROW;BASIS;BITVALUE;DET?
1;X;0;Y
5;+;1;Y
10;X;0;Y
14;+;1;Y
15;X;0;Y
27;X;1;Y
35;X;0;Y
39;+;0;Y
46;+;0;Y
48;X;0;Y
51;X;1;Y
58;+;0;Y
62;+;1;Y
77;X;1;Y
78;+;0;Y
82;+;1;Y
83;X;1;Y
98;X;1;Y
99;+;1;Y
