ROW;BASIS;BITVALUE;DET?
1;X;0;Y
8;X;1;Y
25;X;1;Y
32;+;0;Y
48;+;1;Y
49;+;0;Y
61;+;1;Y
65;X;1;Y
68;X;0;Y
71;X;1;Y
93;X;1;Y
94;+;0;Y
110;+;0;Y
113;X;0;Y
116;+;0;Y
128;X;1;Y
130;X;0;Y
132;X;0;Y
142;+;1;Y
145;+;1;Y
160;X;0;Y
174;X;1;Y
194;+;1;Y
198;X;0;Y
204;+;0;Y
212;+;0;Y
223;X;0;Y
226;+;0;Y
231;X;1;Y
232;+;0;Y
235;X;1;Y
239;X;1;Y
240;+;0;Y
242;+;0;Y
257;+;0;Y
260;+;0;Y
264;+;0;Y
278;+;0;Y
293;X;0;Y
296;+;0;Y
298;+;0;Y
315;+;0;Y
316;+;0;Y
322;+;0;Y
344;+;0;Y
357;X;1;Y
367;+;0;Y
