ROW;BASIS;BITVALUE;DET?
1;X;0;Y
6;X;1;Y
17;+;0;Y
23;X;1;Y
36;+;1;Y
38;X;0;Y
64;X;1;Y
69;X;1;Y
73;+;1;Y
78;X;1;Y
82;+;1;Y
85;X;1;Y
117;+;0;Y
129;+;1;Y
139;X;1;Y
146;X;1;Y
154;+;0;Y
164;+;1;Y
184;+;1;Y
187;X;0;Y
193;+;0;Y
218;X;1;Y
288;X;0;Y
290;X;0;Y
297;+;1;Y
306;+;1;Y
308;X;0;Y
309;X;1;Y
314;+;0;Y
319;X;0;Y
324;+;0;Y
332;X;1;Y
335;X;0;Y
341;X;1;Y
356;+;1;Y
374;X;0;Y
