# G(2) Function
# 2025-11-20 16:08:26
# Histogram Width = 10 ns
# Events Ch. 0 = 8.97e+07 
# Events Ch. 1 = 8.287e+07 
# Integr. Time = 00:02:46 h
# G(2) Norm = 445.7 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
-4.5747801E-009 ;  9.2883900E-001
-4.5650049E-009 ;  1.0320440E+000
-4.5552297E-009 ;  9.2435200E-001
-4.5454545E-009 ;  9.5800600E-001
-4.5356794E-009 ;  9.7819800E-001
-4.5259042E-009 ;  9.1986500E-001
-4.5161290E-009 ;  1.1195430E+000
-4.5063539E-009 ;  9.5800600E-001
-4.4965787E-009 ;  1.0365310E+000
-4.4868035E-009 ;  9.6249300E-001
-4.4770283E-009 ;  1.0140950E+000
-4.4672532E-009 ;  1.0387750E+000
-4.4574780E-009 ;  1.0298000E+000
-4.4477028E-009 ;  9.5351900E-001
-4.4379277E-009 ;  9.8717200E-001
-4.4281525E-009 ;  1.0701850E+000
-4.4183773E-009 ;  1.0275570E+000
-4.4086022E-009 ;  1.0477490E+000
-4.3988270E-009 ;  9.8268500E-001
-4.3890518E-009 ;  1.0746720E+000
-4.3792766E-009 ;  1.0298000E+000
-4.3695015E-009 ;  9.7819800E-001
-4.3597263E-009 ;  9.7146700E-001
-4.3499511E-009 ;  1.0028770E+000
-4.3401760E-009 ;  9.4230100E-001
-4.3304008E-009 ;  9.6024900E-001
-4.3206256E-009 ;  1.0410180E+000
-4.3108504E-009 ;  9.2435200E-001
-4.3010753E-009 ;  9.6922400E-001
-4.2913001E-009 ;  9.6922400E-001
-4.2815249E-009 ;  9.3781400E-001
-4.2717498E-009 ;  9.6024900E-001
-4.2619746E-009 ;  1.0208260E+000
-4.2521994E-009 ;  9.6698000E-001
-4.2424242E-009 ;  9.5576200E-001
-4.2326491E-009 ;  1.0499920E+000
-4.2228739E-009 ;  9.8941600E-001
-4.2130987E-009 ;  9.7146700E-001
-4.2033236E-009 ;  9.2883900E-001
-4.1935484E-009 ;  9.3108300E-001
-4.1837732E-009 ;  1.0769150E+000
-4.1739980E-009 ;  1.0814020E+000
-4.1642229E-009 ;  9.8492900E-001
-4.1544477E-009 ;  1.0163390E+000
-4.1446725E-009 ;  1.0118520E+000
-4.1348974E-009 ;  1.0140950E+000
-4.1251222E-009 ;  9.4005700E-001
-4.1153470E-009 ;  1.0253130E+000
-4.1055718E-009 ;  1.0096080E+000
-4.0957967E-009 ;  9.3557000E-001
-4.0860215E-009 ;  1.0185820E+000
-4.0762463E-009 ;  1.0185820E+000
-4.0664712E-009 ;  1.1038380E+000
-4.0566960E-009 ;  9.3332700E-001
-4.0469208E-009 ;  9.4903200E-001
-4.0371457E-009 ;  1.0208260E+000
-4.0273705E-009 ;  9.8492900E-001
-4.0175953E-009 ;  1.1083250E+000
-4.0078201E-009 ;  9.9839000E-001
-3.9980450E-009 ;  1.0365310E+000
-3.9882698E-009 ;  1.0118520E+000
-3.9784946E-009 ;  9.8492900E-001
-3.9687195E-009 ;  9.5127500E-001
-3.9589443E-009 ;  9.7371100E-001
-3.9491691E-009 ;  1.0051210E+000
-3.9393939E-009 ;  1.0342870E+000
-3.9296188E-009 ;  1.0185820E+000
-3.9198436E-009 ;  9.3332700E-001
-3.9100684E-009 ;  9.9839000E-001
-3.9002933E-009 ;  9.8268500E-001
-3.8905181E-009 ;  9.4903200E-001
-3.8807429E-009 ;  9.8717200E-001
-3.8709677E-009 ;  1.0298000E+000
-3.8611926E-009 ;  1.0612100E+000
-3.8514174E-009 ;  1.0365310E+000
-3.8416422E-009 ;  9.7146700E-001
-3.8318671E-009 ;  9.7819800E-001
-3.8220919E-009 ;  9.9614700E-001
-3.8123167E-009 ;  9.4230100E-001
-3.8025415E-009 ;  1.0858900E+000
-3.7927664E-009 ;  1.0320440E+000
-3.7829912E-009 ;  1.0073640E+000
-3.7732160E-009 ;  1.0051210E+000
-3.7634409E-009 ;  9.1986500E-001
-3.7536657E-009 ;  1.0298000E+000
-3.7438905E-009 ;  9.9390300E-001
-3.7341153E-009 ;  1.0118520E+000
-3.7243402E-009 ;  9.2435200E-001
-3.7145650E-009 ;  1.0253130E+000
-3.7047898E-009 ;  9.6473700E-001
-3.6950147E-009 ;  1.0432620E+000
-3.6852395E-009 ;  1.0342870E+000
-3.6754643E-009 ;  9.4454400E-001
-3.6656891E-009 ;  9.7595400E-001
-3.6559140E-009 ;  9.6024900E-001
-3.6461388E-009 ;  1.0208260E+000
-3.6363636E-009 ;  9.6473700E-001
-3.6265885E-009 ;  9.8044200E-001
-3.6168133E-009 ;  9.1762100E-001
-3.6070381E-009 ;  9.1089100E-001
-3.5972630E-009 ;  1.0320440E+000
-3.5874878E-009 ;  9.3332700E-001
-3.5777126E-009 ;  9.8268500E-001
-3.5679374E-009 ;  9.9165900E-001
-3.5581623E-009 ;  9.7819800E-001
-3.5483871E-009 ;  9.7371100E-001
-3.5386119E-009 ;  1.0230690E+000
-3.5288368E-009 ;  1.0387750E+000
-3.5190616E-009 ;  9.8268500E-001
-3.5092864E-009 ;  1.0634540E+000
-3.4995112E-009 ;  9.8941600E-001
-3.4897361E-009 ;  9.4454400E-001
-3.4799609E-009 ;  1.0410180E+000
-3.4701857E-009 ;  1.0253130E+000
-3.4604106E-009 ;  1.0432620E+000
-3.4506354E-009 ;  1.0320440E+000
-3.4408602E-009 ;  9.7595400E-001
-3.4310850E-009 ;  8.9294200E-001
-3.4213099E-009 ;  1.0298000E+000
-3.4115347E-009 ;  1.0298000E+000
-3.4017595E-009 ;  9.6698000E-001
-3.3919844E-009 ;  9.7146700E-001
-3.3822092E-009 ;  1.0073640E+000
-3.3724340E-009 ;  9.9839000E-001
-3.3626588E-009 ;  1.0365310E+000
-3.3528837E-009 ;  1.0208260E+000
-3.3431085E-009 ;  9.7146700E-001
-3.3333333E-009 ;  1.0499920E+000
-3.3235582E-009 ;  9.2883900E-001
-3.3137830E-009 ;  1.0679410E+000
-3.3040078E-009 ;  1.0230690E+000
-3.2942326E-009 ;  1.0320440E+000
-3.2844575E-009 ;  9.7371100E-001
-3.2746823E-009 ;  9.5127500E-001
-3.2649071E-009 ;  1.0432620E+000
-3.2551320E-009 ;  9.9390300E-001
-3.2453568E-009 ;  1.0275570E+000
-3.2355816E-009 ;  9.8717200E-001
-3.2258065E-009 ;  1.0365310E+000
-3.2160313E-009 ;  9.6922400E-001
-3.2062561E-009 ;  9.6249300E-001
-3.1964809E-009 ;  1.0163390E+000
-3.1867058E-009 ;  1.0589670E+000
-3.1769306E-009 ;  9.8941600E-001
-3.1671554E-009 ;  9.7595400E-001
-3.1573803E-009 ;  1.0275570E+000
-3.1476051E-009 ;  1.0185820E+000
-3.1378299E-009 ;  9.5351900E-001
-3.1280547E-009 ;  1.0163390E+000
-3.1182796E-009 ;  8.9518600E-001
-3.1085044E-009 ;  9.6922400E-001
-3.0987292E-009 ;  1.0342870E+000
-3.0889541E-009 ;  9.5576200E-001
-3.0791789E-009 ;  1.0342870E+000
-3.0694037E-009 ;  9.0191600E-001
-3.0596285E-009 ;  1.0769150E+000
-3.0498534E-009 ;  1.0118520E+000
-3.0400782E-009 ;  9.3332700E-001
-3.0303030E-009 ;  9.7819800E-001
-3.0205279E-009 ;  1.0275570E+000
-3.0107527E-009 ;  1.0275570E+000
-3.0009775E-009 ;  9.5127500E-001
-2.9912023E-009 ;  9.5351900E-001
-2.9814272E-009 ;  1.0275570E+000
-2.9716520E-009 ;  9.6473700E-001
-2.9618768E-009 ;  1.0073640E+000
-2.9521017E-009 ;  9.3332700E-001
-2.9423265E-009 ;  1.1105690E+000
-2.9325513E-009 ;  9.5800600E-001
-2.9227761E-009 ;  1.1060820E+000
-2.9130010E-009 ;  1.0455050E+000
-2.9032258E-009 ;  1.0163390E+000
-2.8934506E-009 ;  9.5351900E-001
-2.8836755E-009 ;  9.9165900E-001
-2.8739003E-009 ;  1.0701850E+000
-2.8641251E-009 ;  9.6473700E-001
-2.8543500E-009 ;  1.0096080E+000
-2.8445748E-009 ;  1.0387750E+000
-2.8347996E-009 ;  9.6473700E-001
-2.8250244E-009 ;  1.0253130E+000
-2.8152493E-009 ;  1.0701850E+000
-2.8054741E-009 ;  1.0006340E+000
-2.7956989E-009 ;  1.0365310E+000
-2.7859238E-009 ;  9.9839000E-001
-2.7761486E-009 ;  9.3108300E-001
-2.7663734E-009 ;  9.7371100E-001
-2.7565982E-009 ;  9.6473700E-001
-2.7468231E-009 ;  1.0028770E+000
-2.7370479E-009 ;  1.0275570E+000
-2.7272727E-009 ;  1.0096080E+000
-2.7174976E-009 ;  9.7371100E-001
-2.7077224E-009 ;  9.6024900E-001
-2.6979472E-009 ;  1.0028770E+000
-2.6881720E-009 ;  9.4005700E-001
-2.6783969E-009 ;  1.0096080E+000
-2.6686217E-009 ;  9.5800600E-001
-2.6588465E-009 ;  9.8492900E-001
-2.6490714E-009 ;  1.1307610E+000
-2.6392962E-009 ;  9.8717200E-001
-2.6295210E-009 ;  1.0320440E+000
-2.6197458E-009 ;  1.0163390E+000
-2.6099707E-009 ;  1.0051210E+000
-2.6001955E-009 ;  1.0746720E+000
-2.5904203E-009 ;  9.9614700E-001
-2.5806452E-009 ;  9.8268500E-001
-2.5708700E-009 ;  1.0185820E+000
-2.5610948E-009 ;  9.9390300E-001
-2.5513196E-009 ;  9.8717200E-001
-2.5415445E-009 ;  9.7595400E-001
-2.5317693E-009 ;  9.7146700E-001
-2.5219941E-009 ;  9.4230100E-001
-2.5122190E-009 ;  1.0836460E+000
-2.5024438E-009 ;  1.1240300E+000
-2.4926686E-009 ;  1.0163390E+000
-2.4828935E-009 ;  1.0118520E+000
-2.4731183E-009 ;  9.8492900E-001
-2.4633431E-009 ;  9.8268500E-001
-2.4535679E-009 ;  9.8268500E-001
-2.4437928E-009 ;  1.0499920E+000
-2.4340176E-009 ;  9.9614700E-001
-2.4242424E-009 ;  9.6024900E-001
-2.4144673E-009 ;  9.9165900E-001
-2.4046921E-009 ;  9.1089100E-001
-2.3949169E-009 ;  1.1217870E+000
-2.3851417E-009 ;  1.0163390E+000
-2.3753666E-009 ;  9.3781400E-001
-2.3655914E-009 ;  9.9614700E-001
-2.3558162E-009 ;  1.0006340E+000
-2.3460411E-009 ;  9.9614700E-001
-2.3362659E-009 ;  1.0208260E+000
-2.3264907E-009 ;  9.5800600E-001
-2.3167155E-009 ;  9.2659600E-001
-2.3069404E-009 ;  9.8044200E-001
-2.2971652E-009 ;  1.0522360E+000
-2.2873900E-009 ;  9.4678800E-001
-2.2776149E-009 ;  1.0701850E+000
-2.2678397E-009 ;  9.4678800E-001
-2.2580645E-009 ;  9.8941600E-001
-2.2482893E-009 ;  1.0096080E+000
-2.2385142E-009 ;  9.2883900E-001
-2.2287390E-009 ;  1.0656970E+000
-2.2189638E-009 ;  1.0455050E+000
-2.2091887E-009 ;  1.0544800E+000
-2.1994135E-009 ;  9.8044200E-001
-2.1896383E-009 ;  9.4678800E-001
-2.1798631E-009 ;  9.7371100E-001
-2.1700880E-009 ;  1.0051210E+000
-2.1603128E-009 ;  9.6249300E-001
-2.1505376E-009 ;  9.6473700E-001
-2.1407625E-009 ;  1.0679410E+000
-2.1309873E-009 ;  1.0746720E+000
-2.1212121E-009 ;  1.0634540E+000
-2.1114370E-009 ;  1.0814020E+000
-2.1016618E-009 ;  9.5127500E-001
-2.0918866E-009 ;  1.0881330E+000
-2.0821114E-009 ;  9.2435200E-001
-2.0723363E-009 ;  1.0006340E+000
-2.0625611E-009 ;  9.8492900E-001
-2.0527859E-009 ;  1.0612100E+000
-2.0430108E-009 ;  1.0320440E+000
-2.0332356E-009 ;  1.0320440E+000
-2.0234604E-009 ;  1.0455050E+000
-2.0136852E-009 ;  9.2883900E-001
-2.0039101E-009 ;  9.4903200E-001
-1.9941349E-009 ;  9.8044200E-001
-1.9843597E-009 ;  1.0387750E+000
-1.9745846E-009 ;  9.9390300E-001
-1.9648094E-009 ;  1.0230690E+000
-1.9550342E-009 ;  1.0432620E+000
-1.9452590E-009 ;  1.0230690E+000
-1.9354839E-009 ;  9.8492900E-001
-1.9257087E-009 ;  9.3332700E-001
-1.9159335E-009 ;  9.7819800E-001
-1.9061584E-009 ;  1.0073640E+000
-1.8963832E-009 ;  1.0634540E+000
-1.8866080E-009 ;  9.8044200E-001
-1.8768328E-009 ;  1.0028770E+000
-1.8670577E-009 ;  1.0701850E+000
-1.8572825E-009 ;  1.0140950E+000
-1.8475073E-009 ;  1.0118520E+000
-1.8377322E-009 ;  9.9614700E-001
-1.8279570E-009 ;  1.0118520E+000
-1.8181818E-009 ;  1.0253130E+000
-1.8084066E-009 ;  1.0701850E+000
-1.7986315E-009 ;  9.1762100E-001
-1.7888563E-009 ;  8.9742900E-001
-1.7790811E-009 ;  1.0387750E+000
-1.7693060E-009 ;  9.6922400E-001
-1.7595308E-009 ;  1.0387750E+000
-1.7497556E-009 ;  1.0298000E+000
-1.7399804E-009 ;  9.6024900E-001
-1.7302053E-009 ;  1.0926200E+000
-1.7204301E-009 ;  1.0028770E+000
-1.7106549E-009 ;  1.0522360E+000
-1.7008798E-009 ;  9.6698000E-001
-1.6911046E-009 ;  9.9390300E-001
-1.6813294E-009 ;  1.0208260E+000
-1.6715543E-009 ;  9.7595400E-001
-1.6617791E-009 ;  1.0926200E+000
-1.6520039E-009 ;  9.4230100E-001
-1.6422287E-009 ;  1.0140950E+000
-1.6324536E-009 ;  1.0006340E+000
-1.6226784E-009 ;  9.3781400E-001
-1.6129032E-009 ;  1.0298000E+000
-1.6031281E-009 ;  1.0275570E+000
-1.5933529E-009 ;  1.0096080E+000
-1.5835777E-009 ;  9.8941600E-001
-1.5738025E-009 ;  1.0028770E+000
-1.5640274E-009 ;  1.0298000E+000
-1.5542522E-009 ;  9.6922400E-001
-1.5444770E-009 ;  9.8941600E-001
-1.5347019E-009 ;  1.0298000E+000
-1.5249267E-009 ;  9.9390300E-001
-1.5151515E-009 ;  1.0993510E+000
-1.5053763E-009 ;  1.0096080E+000
-1.4956012E-009 ;  1.0791590E+000
-1.4858260E-009 ;  1.0051210E+000
-1.4760508E-009 ;  1.0612100E+000
-1.4662757E-009 ;  1.0589670E+000
-1.4565005E-009 ;  1.0140950E+000
-1.4467253E-009 ;  1.0724280E+000
-1.4369501E-009 ;  1.0567230E+000
-1.4271750E-009 ;  1.0185820E+000
-1.4173998E-009 ;  1.1195430E+000
-1.4076246E-009 ;  1.0118520E+000
-1.3978495E-009 ;  1.0096080E+000
-1.3880743E-009 ;  9.9839000E-001
-1.3782991E-009 ;  1.1173000E+000
-1.3685239E-009 ;  1.0544800E+000
-1.3587488E-009 ;  9.3108300E-001
-1.3489736E-009 ;  1.0387750E+000
-1.3391984E-009 ;  1.0589670E+000
-1.3294233E-009 ;  9.2659600E-001
-1.3196481E-009 ;  1.0769150E+000
-1.3098729E-009 ;  1.0185820E+000
-1.3000978E-009 ;  1.0499920E+000
-1.2903226E-009 ;  9.8044200E-001
-1.2805474E-009 ;  1.0298000E+000
-1.2707722E-009 ;  9.7819800E-001
-1.2609971E-009 ;  1.0769150E+000
-1.2512219E-009 ;  1.0499920E+000
-1.2414467E-009 ;  1.1195430E+000
-1.2316716E-009 ;  1.0612100E+000
-1.2218964E-009 ;  1.0096080E+000
-1.2121212E-009 ;  1.0185820E+000
-1.2023460E-009 ;  1.0253130E+000
-1.1925709E-009 ;  9.8268500E-001
-1.1827957E-009 ;  9.9165900E-001
-1.1730205E-009 ;  1.0814020E+000
-1.1632454E-009 ;  9.7146700E-001
-1.1534702E-009 ;  1.0544800E+000
-1.1436950E-009 ;  1.0096080E+000
-1.1339198E-009 ;  1.0926200E+000
-1.1241447E-009 ;  9.7146700E-001
-1.1143695E-009 ;  9.7819800E-001
-1.1045943E-009 ;  9.7819800E-001
-1.0948192E-009 ;  9.9614700E-001
-1.0850440E-009 ;  1.0051210E+000
-1.0752688E-009 ;  9.9839000E-001
-1.0654936E-009 ;  1.0185820E+000
-1.0557185E-009 ;  9.6698000E-001
-1.0459433E-009 ;  9.9614700E-001
-1.0361681E-009 ;  9.4454400E-001
-1.0263930E-009 ;  9.4230100E-001
-1.0166178E-009 ;  1.0051210E+000
-1.0068426E-009 ;  9.4454400E-001
-9.9706745E-010 ;  9.1537800E-001
-9.8729228E-010 ;  1.0163390E+000
-9.7751711E-010 ;  1.0477490E+000
-9.6774194E-010 ;  1.0028770E+000
-9.5796676E-010 ;  1.0858900E+000
-9.4819159E-010 ;  1.0230690E+000
-9.3841642E-010 ;  9.8268500E-001
-9.2864125E-010 ;  1.1015950E+000
-9.1886608E-010 ;  1.0477490E+000
-9.0909091E-010 ;  1.0275570E+000
-8.9931574E-010 ;  1.0073640E+000
-8.8954057E-010 ;  1.0185820E+000
-8.7976540E-010 ;  1.0096080E+000
-8.6999022E-010 ;  1.0185820E+000
-8.6021505E-010 ;  1.0455050E+000
-8.5043988E-010 ;  1.0118520E+000
-8.4066471E-010 ;  1.0791590E+000
-8.3088954E-010 ;  1.0342870E+000
-8.2111437E-010 ;  1.0096080E+000
-8.1133920E-010 ;  1.0589670E+000
-8.0156403E-010 ;  1.0836460E+000
-7.9178886E-010 ;  1.0926200E+000
-7.8201369E-010 ;  1.0701850E+000
-7.7223851E-010 ;  1.0185820E+000
-7.6246334E-010 ;  1.0298000E+000
-7.5268817E-010 ;  1.0073640E+000
-7.4291300E-010 ;  9.4903200E-001
-7.3313783E-010 ;  1.0612100E+000
-7.2336266E-010 ;  9.8268500E-001
-7.1358749E-010 ;  1.0253130E+000
-7.0381232E-010 ;  9.9390300E-001
-6.9403715E-010 ;  1.0185820E+000
-6.8426197E-010 ;  9.9614700E-001
-6.7448680E-010 ;  1.0499920E+000
-6.6471163E-010 ;  1.0275570E+000
-6.5493646E-010 ;  1.0028770E+000
-6.4516129E-010 ;  9.5800600E-001
-6.3538612E-010 ;  1.1105690E+000
-6.2561095E-010 ;  9.8044200E-001
-6.1583578E-010 ;  1.0006340E+000
-6.0606061E-010 ;  1.0701850E+000
-5.9628543E-010 ;  1.0365310E+000
-5.8651026E-010 ;  1.0858900E+000
-5.7673509E-010 ;  9.7146700E-001
-5.6695992E-010 ;  1.0589670E+000
-5.5718475E-010 ;  1.0387750E+000
-5.4740958E-010 ;  1.0701850E+000
-5.3763441E-010 ;  1.0342870E+000
-5.2785924E-010 ;  1.1240300E+000
-5.1808407E-010 ;  1.0230690E+000
-5.0830890E-010 ;  1.0903770E+000
-4.9853372E-010 ;  1.0410180E+000
-4.8875855E-010 ;  9.1986500E-001
-4.7898338E-010 ;  1.0701850E+000
-4.6920821E-010 ;  1.0679410E+000
-4.5943304E-010 ;  1.0724280E+000
-4.4965787E-010 ;  1.0051210E+000
-4.3988270E-010 ;  1.0185820E+000
-4.3010753E-010 ;  9.6922400E-001
-4.2033236E-010 ;  9.9390300E-001
-4.1055718E-010 ;  9.7819800E-001
-4.0078201E-010 ;  1.0836460E+000
-3.9100684E-010 ;  1.0522360E+000
-3.8123167E-010 ;  9.3557000E-001
-3.7145650E-010 ;  1.0858900E+000
-3.6168133E-010 ;  1.0701850E+000
-3.5190616E-010 ;  9.7371100E-001
-3.4213099E-010 ;  1.0342870E+000
-3.3235582E-010 ;  9.4454400E-001
-3.2258065E-010 ;  1.0791590E+000
-3.1280547E-010 ;  1.0656970E+000
-3.0303030E-010 ;  1.0814020E+000
-2.9325513E-010 ;  1.1015950E+000
-2.8347996E-010 ;  1.0701850E+000
-2.7370479E-010 ;  1.0365310E+000
-2.6392962E-010 ;  9.6249300E-001
-2.5415445E-010 ;  1.0365310E+000
-2.4437928E-010 ;  1.0589670E+000
-2.3460411E-010 ;  1.0298000E+000
-2.2482893E-010 ;  1.0298000E+000
-2.1505376E-010 ;  1.0208260E+000
-2.0527859E-010 ;  1.0230690E+000
-1.9550342E-010 ;  1.1285180E+000
-1.8572825E-010 ;  1.0006340E+000
-1.7595308E-010 ;  1.1217870E+000
-1.6617791E-010 ;  1.0589670E+000
-1.5640274E-010 ;  1.0140950E+000
-1.4662757E-010 ;  9.8044200E-001
-1.3685239E-010 ;  1.0387750E+000
-1.2707722E-010 ;  1.0679410E+000
-1.1730205E-010 ;  9.9614700E-001
-1.0752688E-010 ;  1.0656970E+000
-9.7751711E-011 ;  1.1128120E+000
-8.7976540E-011 ;  1.0185820E+000
-7.8201369E-011 ;  1.0746720E+000
-6.8426197E-011 ;  9.9614700E-001
-5.8651026E-011 ;  9.8044200E-001
-4.8875855E-011 ;  1.0567230E+000
-3.9100684E-011 ;  1.0432620E+000
-2.9325513E-011 ;  1.0230690E+000
-1.9550342E-011 ;  1.0163390E+000
-9.7751711E-012 ;  9.8492900E-001
 0.0000000E+000 ;  1.0499920E+000
 9.7751711E-012 ;  1.1644150E+000
 1.9550342E-011 ;  1.2003120E+000
 2.9325513E-011 ;  1.0634540E+000
 3.9100684E-011 ;  1.0634540E+000
 4.8875855E-011 ;  1.0589670E+000
 5.8651026E-011 ;  1.0679410E+000
 6.8426197E-011 ;  1.0881330E+000
 7.8201369E-011 ;  1.0051210E+000
 8.7976540E-011 ;  1.1666580E+000
 9.7751711E-011 ;  1.0926200E+000
 1.0752688E-010 ;  1.0208260E+000
 1.1730205E-010 ;  1.0499920E+000
 1.2707722E-010 ;  9.4454400E-001
 1.3685239E-010 ;  1.1778760E+000
 1.4662757E-010 ;  1.0432620E+000
 1.5640274E-010 ;  1.0971070E+000
 1.6617791E-010 ;  1.1150560E+000
 1.7595308E-010 ;  1.1621710E+000
 1.8572825E-010 ;  1.1397350E+000
 1.9550342E-010 ;  1.0455050E+000
 2.0527859E-010 ;  1.0858900E+000
 2.1505376E-010 ;  1.0275570E+000
 2.2482893E-010 ;  1.1150560E+000
 2.3460411E-010 ;  1.0971070E+000
 2.4437928E-010 ;  1.0634540E+000
 2.5415445E-010 ;  1.0298000E+000
 2.6392962E-010 ;  1.0656970E+000
 2.7370479E-010 ;  1.0499920E+000
 2.8347996E-010 ;  1.1352480E+000
 2.9325513E-010 ;  1.1419790E+000
 3.0303030E-010 ;  1.1262740E+000
 3.1280547E-010 ;  1.0656970E+000
 3.2258065E-010 ;  1.1217870E+000
 3.3235582E-010 ;  1.1128120E+000
 3.4213099E-010 ;  1.0320440E+000
 3.5190616E-010 ;  1.0365310E+000
 3.6168133E-010 ;  1.0387750E+000
 3.7145650E-010 ;  1.1128120E+000
 3.8123167E-010 ;  1.1128120E+000
 3.9100684E-010 ;  1.1217870E+000
 4.0078201E-010 ;  1.1083250E+000
 4.1055718E-010 ;  1.0701850E+000
 4.2033236E-010 ;  1.0253130E+000
 4.3010753E-010 ;  9.8941600E-001
 4.3988270E-010 ;  1.1015950E+000
 4.4965787E-010 ;  1.1240300E+000
 4.5943304E-010 ;  1.1442230E+000
 4.6920821E-010 ;  1.0724280E+000
 4.7898338E-010 ;  1.0836460E+000
 4.8875855E-010 ;  1.0432620E+000
 4.9853372E-010 ;  9.9390300E-001
 5.0830890E-010 ;  1.0724280E+000
 5.1808407E-010 ;  1.0567230E+000
 5.2785924E-010 ;  1.0836460E+000
 5.3763441E-010 ;  1.1352480E+000
 5.4740958E-010 ;  1.0836460E+000
 5.5718475E-010 ;  1.1217870E+000
 5.6695992E-010 ;  1.0342870E+000
 5.7673509E-010 ;  1.1195430E+000
 5.8651026E-010 ;  1.0342870E+000
 5.9628543E-010 ;  1.0971070E+000
 6.0606061E-010 ;  1.0993510E+000
 6.1583578E-010 ;  1.1711450E+000
 6.2561095E-010 ;  1.0185820E+000
 6.3538612E-010 ;  1.0971070E+000
 6.4516129E-010 ;  1.0769150E+000
 6.5493646E-010 ;  1.1980680E+000
 6.6471163E-010 ;  1.1150560E+000
 6.7448680E-010 ;  1.1442230E+000
 6.8426197E-010 ;  1.1487100E+000
 6.9403715E-010 ;  1.1711450E+000
 7.0381232E-010 ;  1.1531970E+000
 7.1358749E-010 ;  1.1105690E+000
 7.2336266E-010 ;  1.1195430E+000
 7.3313783E-010 ;  1.1150560E+000
 7.4291300E-010 ;  1.1823630E+000
 7.5268817E-010 ;  1.1083250E+000
 7.6246334E-010 ;  1.1599280E+000
 7.7223851E-010 ;  1.0096080E+000
 7.8201369E-010 ;  1.1374920E+000
 7.9178886E-010 ;  1.1487100E+000
 8.0156403E-010 ;  1.1689020E+000
 8.1133920E-010 ;  1.1128120E+000
 8.2111437E-010 ;  1.0679410E+000
 8.3088954E-010 ;  1.1128120E+000
 8.4066471E-010 ;  1.0499920E+000
 8.5043988E-010 ;  1.1935810E+000
 8.6021505E-010 ;  1.1689020E+000
 8.6999022E-010 ;  1.1487100E+000
 8.7976540E-010 ;  1.1464660E+000
 8.8954057E-010 ;  1.1105690E+000
 8.9931574E-010 ;  1.1150560E+000
 9.0909091E-010 ;  1.1442230E+000
 9.1886608E-010 ;  1.1711450E+000
 9.2864125E-010 ;  1.1374920E+000
 9.3841642E-010 ;  1.1352480E+000
 9.4819159E-010 ;  1.0140950E+000
 9.5796676E-010 ;  1.0746720E+000
 9.6774194E-010 ;  1.1464660E+000
 9.7751711E-010 ;  1.1038380E+000
 9.8729228E-010 ;  1.1173000E+000
 9.9706745E-010 ;  1.1868500E+000
 1.0068426E-009 ;  1.1576840E+000
 1.0166178E-009 ;  1.1576840E+000
 1.0263930E-009 ;  1.0948640E+000
 1.0361681E-009 ;  1.0701850E+000
 1.0459433E-009 ;  1.1240300E+000
 1.0557185E-009 ;  1.1733890E+000
 1.0654936E-009 ;  1.1666580E+000
 1.0752688E-009 ;  1.1397350E+000
 1.0850440E-009 ;  1.1262740E+000
 1.0948192E-009 ;  1.1038380E+000
 1.1045943E-009 ;  1.1576840E+000
 1.1143695E-009 ;  1.2272350E+000
 1.1241447E-009 ;  1.1419790E+000
 1.1339198E-009 ;  1.1464660E+000
 1.1436950E-009 ;  1.1599280E+000
 1.1534702E-009 ;  1.1890940E+000
 1.1632454E-009 ;  1.1442230E+000
 1.1730205E-009 ;  1.2025550E+000
 1.1827957E-009 ;  1.2003120E+000
 1.1925709E-009 ;  1.1621710E+000
 1.2023460E-009 ;  1.1576840E+000
 1.2121212E-009 ;  1.2182600E+000
 1.2218964E-009 ;  1.1778760E+000
 1.2316716E-009 ;  1.1173000E+000
 1.2414467E-009 ;  1.3102470E+000
 1.2512219E-009 ;  1.2765930E+000
 1.2609971E-009 ;  1.2474270E+000
 1.2707722E-009 ;  1.2227480E+000
 1.2805474E-009 ;  1.2025550E+000
 1.2903226E-009 ;  1.1913380E+000
 1.3000978E-009 ;  1.2047990E+000
 1.3098729E-009 ;  1.2362090E+000
 1.3196481E-009 ;  1.2160170E+000
 1.3294233E-009 ;  1.2137730E+000
 1.3391984E-009 ;  1.2160170E+000
 1.3489736E-009 ;  1.2227480E+000
 1.3587488E-009 ;  1.1644150E+000
 1.3685239E-009 ;  1.2676190E+000
 1.3782991E-009 ;  1.1868500E+000
 1.3880743E-009 ;  1.1801200E+000
 1.3978495E-009 ;  1.2810810E+000
 1.4076246E-009 ;  1.3169780E+000
 1.4173998E-009 ;  1.2070430E+000
 1.4271750E-009 ;  1.2586450E+000
 1.4369501E-009 ;  1.2967860E+000
 1.4467253E-009 ;  1.2922980E+000
 1.4565005E-009 ;  1.2249910E+000
 1.4662757E-009 ;  1.2788370E+000
 1.4760508E-009 ;  1.2384530E+000
 1.4858260E-009 ;  1.2182600E+000
 1.4956012E-009 ;  1.2249910E+000
 1.5053763E-009 ;  1.2362090E+000
 1.5151515E-009 ;  1.1980680E+000
